APAAC9,APAAC5,_PolarityD2001,413,T,652,APAAC16,_SecondaryStrD2001,_HydrophobicityD3050,_ChargeC3,_SolventAccessibilityC2,GearyAuto_Hydrophobicity2,PAAC23,_PolarityC1,_SolventAccessibilityD1025,R,S,_SecondaryStrC1,class_label
0.848214145,1.512849653,1.00556606,-0.326924374,1.087546258,-0.855337275,0.201763471,0.295691056,0.491926723,-0.362775702,-1.474254618,0.076308703,-0.820173572,0.271699765,0.714576153,0.399253023,0.173980356,0.114626561,0
0.151214728,-0.38255101,-0.03432859,-0.326924374,-0.603961368,-0.3179526,-1.324221909,-0.340848157,0.953127025,-0.394040486,-0.7056297,-1.106803155,1.305611083,-1.123650622,2.363299574,2.653988728,-1.227354316,1.343499758,0
0.166974222,0.047673113,-0.665176072,-0.326924374,-0.481377,-0.855337275,-0.83077812,-0.266741263,0.209567975,0.074931264,-0.475042225,1.38014626,-0.303097057,0.658104488,-0.397835361,0.227574754,-0.660387846,0.557020912,0
0.800935665,-0.227802027,0.239795538,-0.549195903,-0.594561928,-0.855337275,0.466176296,0.904147657,0.348380012,0.637697363,0.870051381,-0.140997557,-0.608726211,0.185832049,-0.298859344,0.540929264,-0.05190866,0.901105407,0
-0.872436009,2.087945164,-0.082703436,-0.104652845,-0.425763644,-0.855337275,0.237906232,0.353416426,-0.056649838,0.168725614,-0.57112034,-1.046440305,-1.190206453,-0.28644039,1.055237793,0.16507053,-0.242642763,0.819180527,0
1.929172132,3.156920408,4.105176095,-0.549195903,0.064182186,0.219432076,0.605421035,0.061669287,-0.020494145,-0.018863086,-0.724845323,-0.503174656,-0.387121991,1.237711572,0.118747107,0.025061069,0.078613304,-0.180303006,0
-0.000649482,1.674183699,-0.612523178,0.117618684,-0.092866797,-0.855337275,-0.142924326,0.853442941,-0.908245543,-1.300719201,0.73554202,0.414340662,0.247220091,0.937174565,-0.147929139,0.364250657,-0.071356059,-0.065608175,0
0.005797583,0.936656632,0.197015062,-0.326924374,-0.192344208,-0.3179526,-0.573213397,-0.343188375,1.679038654,0.262519964,-0.033082897,0.679937202,-1.112875814,0.142898191,1.27324809,0.858450721,-0.299489005,0.966645311,0
1.230740033,-1.137638245,-0.650038365,-0.326924374,-0.082292427,-0.855337275,1.149464689,-0.194974587,0.627295361,-0.112657436,-0.225239127,-0.430739236,0.142188924,0.572236772,-1.25014711,-0.779993336,0.761890178,0.032701681,0
2.300952911,-1.137638245,0.788372874,-0.104652845,-0.464144693,-0.855337275,-1.456618547,-0.396233309,-0.691741808,-0.769217885,-0.24445475,0.136671553,-0.827098704,-0.136171886,-0.408357728,0.749276677,-1.547862406,1.359884734,0
0.497923585,0.053160666,1.67425781,-0.326924374,-0.202526935,-0.3179526,-1.133235955,0.086631609,0.971204872,0.043666481,1.004560741,-0.310013537,0.039235297,0.786906062,0.282501447,0.571347986,-0.933025416,0.016316705,0
0.866839001,-0.457181725,-0.655632735,-0.326924374,-0.865187482,-0.3179526,-0.839528472,-0.222277127,-0.199120487,0.575167797,1.484951315,-0.092707277,0.338170157,1.087443068,-0.328782326,-0.302461065,-0.808861255,1.884203965,0
-0.333747868,-0.323285442,-0.69216068,-0.549195903,-0.459053329,-0.3179526,-1.335635412,-0.003076736,1.166187361,1.106669113,0.101426463,-0.744626056,0.395187076,0.099964333,-0.389285938,-0.705821657,-1.264753159,0.720870672,0
-0.133172496,0.700691871,0.178586549,-0.326924374,-0.368192072,1.294201426,-1.096332295,-0.631035151,0.717684594,0.51263823,0.332013938,0.848953181,0.006456339,1.001575352,-0.26794989,-0.210788203,-0.988001716,-0.262227886,0
0.050927042,0.284735385,-0.57402075,-0.104652845,-1.075891604,-0.3179526,-1.015296422,-0.729324295,0.337834602,-0.143922219,-0.744060946,0.559211502,-0.666666482,0.400501339,0.508403519,0.19007222,-1.117027727,0.098241585,0
0.345343034,1.80259243,-0.04584641,-0.104652845,-1.043385206,-0.855337275,-0.187056538,-0.077963702,0.643436295,-1.425778334,0.447307676,0.486776082,-0.427056918,1.881719442,1.754317568,-1.225440105,-0.320432357,-0.671852285,0
0.732883307,-1.137638245,0.710051695,-0.549195903,-0.89651895,0.219432076,-0.737567844,-0.500763033,0.8179736,1.544376079,0.985345118,0.233252112,-0.835408862,-0.136171886,-0.853914217,-0.155367791,-1.000717323,1.015800239,0
0.055941426,0.645816345,-0.671099523,-0.326924374,-0.099133091,-0.855337275,-1.258404041,1.247379586,0.735116803,-0.550364402,-0.7056297,0.728227482,-0.020551675,-0.071771099,0.388711592,1.6897569,-1.345160673,0.884720431,0
-0.239907247,-0.407793751,-0.446337483,-0.326924374,0.169142603,1.294201426,-0.246787205,-0.883778662,0.10239217,0.543903013,0.043779594,0.221179542,-0.694367009,0.293166694,-0.335687629,-0.294543863,-0.335017906,0.44232608,0
-0.097355465,0.369243695,-0.204463252,-0.326924374,0.018359914,-0.855337275,-0.280647265,-0.73400473,-0.026304881,-0.550364402,-1.013079667,-0.322086107,0.505989187,0.357567481,0.225943723,1.345983668,-0.600549696,-0.294997838,0
1.008674443,0.735812207,-0.739548284,0.784433271,-0.327852807,-0.3179526,-0.639031266,-0.34162823,1.316620871,-0.237716569,-0.436610979,0.486776082,-0.17775217,-0.157638816,0.64486547,0.863451059,-0.695916748,0.491481008,0
-0.232743841,-0.203656795,-0.116927817,-0.104652845,-0.796258253,0.756816751,-1.011491921,-0.366590552,0.789780768,1.169198679,0.562601414,0.341905242,-0.377195968,0.014096617,0.505444104,0.996376709,-0.937139289,0.294861297,0
0.875435089,-0.869845679,-0.641811351,-0.104652845,-0.204093509,-0.3179526,-0.791591759,-0.49686267,0.281018512,-0.143922219,0.197504578,0.438485802,-0.308868,0.099964333,0.553781228,-0.234539808,-0.91058611,0.52425096,0
-0.738480315,-0.178414053,-0.51774797,0.339890213,-0.807224267,0.219432076,-0.708653636,0.968113608,-0.728327926,0.356314314,1.408088823,-0.297940967,-0.659972188,-0.544043538,-0.400465953,3.481961347,-0.367928889,0.753640624,0
-0.070134522,0.245225006,-0.472005768,-0.326924374,0.097080227,0.219432076,-0.134934874,-0.567849274,0.261218966,0.23125518,-0.033082897,0.052163563,-0.407666549,-0.114704957,0.1049365,-0.172452279,-0.254610393,-0.458847598,0
1.432748087,-0.588882987,-0.644114915,-0.104652845,-0.750435981,-0.3179526,-0.508156429,-0.97426708,1.313177471,-1.707161384,-2.127585798,0.595429212,0.685811778,1.409447004,1.089435487,-0.827079851,0.07487342,-0.639082333,0
-0.40681461,-0.627295855,0.237491974,-0.326924374,-0.424980358,0.219432076,0.01876697,-0.484381509,0.706708758,1.169198679,0.562601414,0.559211502,-0.630655796,0.121431262,-1.117631047,-0.388716894,-0.05677051,-0.213072958,0
1.07529412,0.021332861,0.67352375,-0.326924374,-0.965056537,-0.3179526,-0.964316108,0.274629097,-0.258734338,-0.675423535,-0.724845323,-0.020271857,-0.959599561,0.679571417,-0.018372492,0.172571037,-1.07813293,-0.065608175,0
0.7257199,1.10347823,-0.585867651,-0.104652845,0.052432885,0.756816751,-0.705990485,-0.748046036,1.142298778,1.169198679,0.946913872,0.209106972,-0.262469617,0.207298978,1.062471921,-0.013274855,-0.754632932,0.212936417,0
-0.866705285,0.667766555,0.299359124,-0.549195903,-0.045086309,0.219432076,0.132521552,-0.179373136,-0.092590319,-0.456570052,-0.936217176,1.223202851,-0.458220012,0.851306849,0.118089459,-1.293778057,0.09394683,-0.114763102,0
2.065276849,1.650038468,1.445217723,-0.326924374,-0.649391997,-0.855337275,-0.438534059,5.565081235,0.801832666,0.637697363,0.101426463,-0.539392366,-1.169892733,0.121431262,1.095025494,0.955957311,-0.44908438,0.065471633,0
-0.052226006,0.194739522,0.069989956,-0.549195903,-0.436729658,0.219432076,-0.640172616,-0.73712502,0.704126209,0.762756497,0.793188889,-0.696335776,-1.601097613,0.443435197,1.569189669,0.153403075,-0.715738135,0.3604012,0
-1.381037845,-0.548275098,-0.531240274,-0.549195903,-0.871453776,-0.855337275,-1.04306928,0.368237805,-0.147254284,-2.051074,-3.049935699,-0.165142697,1.728044129,3.620540694,0.330838572,-1.134183938,0.111150298,-0.589927405,0
1.493637039,0.272662769,-0.442717596,0.339890213,-0.520541335,1.294201426,0.154207208,-0.755066689,0.608141452,-0.519099619,-0.513473471,0.583356642,-0.651200354,0.035563546,-0.519500233,0.588849169,-0.210479757,0.999415263,0
-0.249219675,0.600818414,-0.137659894,-0.326924374,-0.817406994,1.294201426,-1.366451871,-0.536646371,0.785906944,1.044139546,0.850835758,1.247347991,-1.268460444,0.228765907,-0.334701158,0.317580837,-1.27410287,0.491481008,0
0.92342991,0.25400509,-0.678339296,-0.326924374,-1.038685486,0.219432076,0.76330783,-0.540546734,-0.502354843,0.012401697,-0.071514143,0.293614962,-1.115415029,-0.05030417,-0.108141437,2.343551082,0.346389025,1.556504446,0
0.099638204,-0.772167243,-0.535189241,-0.104652845,-0.199785432,0.756816751,-0.720828039,-0.260500683,0.513017544,1.106669113,0.562601414,0.824808041,-0.517776146,-0.05030417,-0.699695772,-0.572896007,-0.392986114,0.065471633,0
-0.421141423,-0.74472948,-0.662872508,-0.326924374,-0.57380483,1.294201426,0.215079225,-0.946184468,0.428439047,1.294257813,0.716326397,1.35600112,-0.809785874,0.486369055,0.418963398,-0.115365088,-0.199634092,0.999415263,0
-0.085894015,1.394318517,-0.72013253,0.339890213,0.020318131,0.219432076,-0.352171885,-0.689540594,-0.514837166,0.543903013,-0.282885996,0.752372621,-1.006921296,1.28064543,0.232191379,-0.31329513,-0.507426576,0.44232608,0
-1.055819207,0.846660769,-0.204134172,-0.104652845,-1.023803039,-0.855337275,-0.170316734,0.681046904,0.57736607,0.481373447,-0.263670373,0.366050382,0.338170157,-0.222039603,0.249290226,-1.132517159,0.078613304,0.393171152,0
-0.464121859,-0.287067595,-0.610548695,-0.549195903,-0.80879084,-0.3179526,-0.160805481,0.57651718,0.935264391,-0.331510919,-0.436610979,1.186985141,-0.771928487,0.207298978,0.895758164,0.38175184,-0.194772243,0.344016224,0
0.983602522,0.603013435,0.167397809,-0.104652845,-0.593778641,-0.855337275,-0.862355479,-0.265961191,1.53872013,-0.956806585,-0.455826602,-0.660118066,1.102935556,-0.179105745,-0.294584632,2.094367576,-0.840650273,1.146880047,0
0.697066276,-0.70192657,0.200305868,-0.549195903,-1.478500968,0.756816751,-1.315852007,-0.549907605,0.275853413,0.137460831,0.793188889,0.064236133,-0.846258236,-0.565510467,-0.179825064,4.902057315,-1.244557784,1.867818989,0
0.414828074,0.16839927,-0.196236238,-0.549195903,-1.164011358,-0.3179526,-0.862355479,0.076490665,0.016522399,0.668962147,-0.206023504,0.028018423,0.361023092,0.207298978,-0.312012303,0.048812674,-0.793901718,0.557020912,0
-0.889628184,0.260590153,-0.536505563,-0.549195903,-0.769234862,0.219432076,-0.675174026,0.089751899,0.981104645,-0.175187002,-0.494257848,0.341905242,0.485444629,-0.350841177,-0.070984328,1.828932972,-0.596061835,1.425424638,0
1.645501249,1.328467886,0.716304226,-0.104652845,-0.862054336,-0.855337275,-0.148631078,-0.244119159,1.134981554,0.012401697,0.293582692,1.126622291,-0.794550584,-0.007370312,-0.372844739,0.697189823,-0.358953166,1.212419951,0
-0.800801948,0.835685664,-0.621079274,-0.104652845,-0.316886793,-0.3179526,-0.455273864,-0.337727867,0.916110482,1.294257813,0.908482626,-0.056489567,-0.159977664,0.658104488,0.278884384,0.131734944,-0.419165305,-0.786547117,0
2.798093297,1.653330999,-0.588500296,-0.549195903,-0.504092314,-0.855337275,-0.435870909,0.097552625,0.799465329,-0.425305269,-0.340532864,-0.370376386,-0.035786966,-0.28644039,-0.58953974,2.122702824,-0.769218481,0.344016224,0
1.196355684,-1.137638245,-0.546707061,-0.326924374,-0.574979761,-0.855337275,-1.267915293,2.503296416,-0.21870482,-0.487834835,-1.013079667,0.293614962,-0.572484688,-0.028837241,0.86978107,0.988876202,-1.237452004,1.654814302,0
-0.203373876,-0.613028218,-0.147861392,-0.549195903,-0.734378604,-0.3179526,-0.005201387,1.513384331,0.491926723,0.575167797,-0.686414077,-0.961932315,0.069244202,-0.264973461,0.816182762,0.555096888,-0.200382069,1.179649999,0
-0.066552819,0.594233351,0.751844929,0.117618684,-0.681898395,-0.855337275,0.029800023,0.557015366,-0.89490237,-0.112657436,-1.22445152,0.510921222,0.283461615,0.228765907,-0.664182782,0.633435515,-0.301358947,-0.229457934,0
0.571706668,4.121632152,0.209520124,-0.104652845,0.297209979,0.219432076,-1.003882919,-0.453958679,0.491926723,-0.112657436,-1.205235897,-1.106803155,0.442739649,0.336100552,0.097044724,0.741359475,-1.256899402,-0.24584291,0
0.019408055,-0.053297854,-0.744155413,0.117618684,-0.450828819,2.368970777,-0.585007351,-0.997669257,-0.000479386,0.32504953,0.235935824,0.353977812,-0.49700075,-0.114704957,1.246284524,0.090898851,-0.669737557,0.671715744,0
0.950650853,0.312173148,-0.629306288,0.117618684,0.01679334,-0.855337275,0.812766344,2.332460524,-0.364403656,-0.050127869,-0.590335963,-0.008199287,-0.660895538,0.014096617,-0.575729133,0.780112094,0.162760703,0.573405888,0
-0.074432565,0.239737454,1.746326458,-0.326924374,0.056349319,-0.855337275,-0.141782976,1.292623795,1.922228734,0.825286063,0.40887643,-0.092707277,-0.974834851,0.486369055,-0.062763729,0.810114121,-0.639070505,0.655330768,0
0.237175602,-0.21353439,-0.576653395,-0.549195903,-1.198475973,-0.855337275,-0.234232352,0.375258458,0.553047062,-0.018863086,0.101426463,0.679937202,0.7832253,-0.350841177,-0.871670712,0.881785631,-0.170836983,1.671199278,0
-0.785758795,-0.735949396,-0.3324756,-0.549195903,-0.549914586,-0.855337275,-0.417989754,0.377598676,-0.236782667,0.012401697,-0.859354684,0.607501782,0.667575598,0.16436512,-0.372844739,-0.299127506,-0.20973178,0.294861297,0
0.08316237,1.117745867,1.628186528,-0.549195903,-0.484510147,-0.855337275,0.170566563,-0.567069201,0.772133346,0.32504953,-0.302101619,-0.249650687,-0.276781556,-0.28644039,0.848736336,0.753443625,0.236436425,0.52425096,0
1.245783186,-0.597663071,0.19602782,-0.104652845,-0.072501343,-0.3179526,-0.125043171,-0.240218796,-0.282838134,-0.487834835,-0.840139061,0.619574352,-1.521689434,0.014096617,-0.342592933,1.040963055,-0.500694784,0.458711056,0
1.594641065,1.509557122,-0.612523178,-0.326924374,-0.675240458,-0.3179526,0.076595386,0.853442941,-0.268203686,-0.143922219,-0.129161012,0.824808041,-0.910200287,0.37903441,0.463354635,0.983875864,-0.071356059,0.901105407,0
-0.396069501,-0.442914088,-0.225195329,0.117618684,-0.864404196,0.219432076,-0.975729611,-0.854915978,0.093353247,0.199990397,-0.033082897,1.066259441,-0.225997255,0.271699765,-0.573756189,-0.129949407,-0.808113279,0.786410576,0
0.253651436,1.382245902,-0.718816208,-0.104652845,-0.283205465,-0.855337275,-0.041724597,-0.357229681,0.220543811,0.543903013,0.101426463,0.631646922,-0.586796627,0.636637559,1.492902507,0.316747447,-0.410189582,0.245706369,0
0.028720483,0.425216731,-0.137001732,0.339890213,-0.536990356,-0.3179526,-0.437012259,-0.49374238,0.797958842,0.41884388,-0.033082897,1.79061364,0.348788693,0.16436512,0.73496324,0.685105673,-0.250122531,1.556504446,0
1.391916672,1.043115152,-0.319970538,-0.104652845,-0.388557526,0.219432076,0.085726189,-0.944624323,0.204618089,-0.581629185,-0.24445475,1.114549721,-0.679362557,0.121431262,0.078630582,-0.413718583,-0.131942185,0.622560816,0
-0.646788716,1.702718973,-0.168593469,-0.104652845,-0.947432586,-0.3179526,0.09029159,-0.197314805,0.446947319,-0.737953102,-0.129161012,-0.044416997,0.373950005,1.602649365,-0.541860263,-0.389966978,0.051312148,-0.229457934,0
-0.135321518,-0.311212826,-0.696109647,-0.326924374,-0.124198265,-0.855337275,0.493949154,-0.604512684,-0.113250715,0.543903013,0.485738922,1.102477151,-0.965370504,0.980108423,-0.333714686,0.791362854,0.447365903,-0.426077646,0
0.796637621,-0.229997048,-0.641811351,-0.326924374,-1.20630884,0.756816751,-0.482666272,-0.41183476,0.773209409,1.200463463,0.985345118,0.221179542,0.583550664,0.636637559,-0.126884404,-0.052860864,-0.462547963,1.146880047,0
1.217845902,1.238472024,-0.091588612,-0.326924374,-0.752394198,-0.3179526,-0.394021397,-0.571749636,0.575429158,0.731491713,0.043779594,-0.249650687,2.01474459,-0.05030417,0.822759241,-0.344130547,-0.556419061,0.917490383,0
0.053792405,1.355905649,0.005161081,-0.326924374,0.314050643,0.219432076,-0.815560116,2.570382657,-0.682918097,0.074931264,-0.955432798,0.631646922,-0.02216754,-0.179105745,-0.791766486,0.042145556,-0.826064723,0.573405888,0
2.954971891,0.597525882,1.122389668,-0.104652845,0.522404905,-0.855337275,0.334540559,-0.003076736,-2.177999058,-0.675423535,-2.166017043,0.209106972,-0.062102467,0.314633623,-1.048578012,-0.079529333,0.234940471,0.68810072,0
0.898357988,-0.717291717,-0.616801226,-0.549195903,-0.849913392,-0.855337275,-0.912574893,-0.322126415,0.020611435,-0.769217885,0.332013938,0.148744123,-1.043855333,0.872773778,0.909239947,2.451058347,-0.930781486,1.114110095,0
-0.338045911,1.22969194,-0.614168581,-0.326924374,-1.121713876,0.219432076,0.254265586,0.838621562,-0.897915345,-0.737953102,1.177501348,0.921388601,0.230138099,1.194777713,0.643550174,0.039645388,-0.08781155,-0.737392189,0
0.233593899,0.708374444,-0.342677098,-0.549195903,0.33128295,-0.3179526,-0.771427903,1.870657566,0.323845792,-0.550364402,-1.262882765,2.237298729,-0.295479412,0.593703701,-0.778284703,-0.982507021,-0.835040446,-1.065091708,0
1.085322889,1.239569535,-0.083690678,-0.549195903,0.74759983,0.219432076,0.218122826,0.046067835,-0.266697199,-0.800482668,0.062995217,0.305687532,0.379259273,0.958641494,0.099017668,-0.871249503,-0.1476497,-0.786547117,0
2.948524826,0.213397201,-0.773114504,0.784433271,-0.773934582,0.219432076,-0.379564293,-0.579550362,1.123360081,0.074931264,-0.302101619,0.764445191,-0.316485645,0.421968268,0.207200757,0.963874512,-0.67385143,0.196551441,0
0.611821743,1.541384927,0.246048069,-0.104652845,-0.234250047,-0.855337275,-0.514243631,-0.304964819,-0.409813485,-0.425305269,-0.763276569,1.4042914,-1.237759026,-0.157638816,-0.439596006,0.601350013,-0.624484956,0.884720431,0
-1.573733471,-0.121343507,0.874921068,-0.549195903,0.669662804,-0.855337275,-0.610497508,0.876845117,-2.056619231,4.889707892,3.94455105,2.104500459,-1.634799921,-1.188051409,1.547158463,-1.410869303,0.164630645,2.408523196,0
1.498651423,0.207909649,0.718278709,-0.549195903,-0.96427325,-0.3179526,-0.739470094,-0.346308665,-0.652788353,-0.237716569,-0.186807881,0.172889263,-0.313484755,1.001575352,-0.799987085,-0.407884856,-0.90348033,1.29434483,0
-0.562976864,-0.36279582,-0.224208088,-0.326924374,-0.665057731,-0.3179526,0.044637577,3.323932755,1.181682658,0.262519964,-0.24445475,1.005896591,0.99882774,1.28064543,2.778604257,0.444672759,-0.138299989,0.065471633,0
-0.61598607,-0.649246065,-0.009647546,-0.549195903,-0.40539819,-0.3179526,-1.015676872,-0.507003613,0.538197402,2.169671745,1.830832527,1.005896591,-1.698280297,0.722505275,0.778368005,-0.1707855,-1.011936976,0.098241585,0
0.020840736,-0.160853885,-0.477271058,-0.326924374,-2.121187704,-0.855337275,-0.339236581,1.823853212,0.409069926,-0.018863086,-0.148376635,-0.213432977,0.097637242,-0.350841177,-0.256441051,0.925538588,-0.569882645,1.490964542,0
-0.45266041,-0.647051044,0.387552721,-0.104652845,-0.447695672,-0.3179526,-0.075584657,-0.52104492,-0.412396035,0.137460831,0.870051381,0.535066362,-0.423132677,0.142898191,-1.270534196,0.842199623,-0.174576867,0.835565503,0
-0.373146601,1.160548777,0.083153179,-0.549195903,-0.504092314,-0.3179526,-0.140261175,0.734091838,-0.869722513,0.356314314,0.370445184,-0.092707277,0.006456339,0.851306849,-0.723699922,-0.768742575,-0.158869353,-0.721007213,0
-0.304377903,0.322050742,-0.145557828,-0.549195903,-0.940383006,-0.855337275,-0.179827986,0.088971826,0.433819359,0.481373447,-0.417395356,0.414340662,-0.806554146,0.207298978,1.804627637,1.644753858,0.332177464,1.245189902,0
0.367549593,-0.146586248,-0.582905926,-0.326924374,-0.708921786,0.219432076,-0.738709194,-0.851015615,0.312654744,-0.081392653,-0.475042225,0.535066362,-0.400048904,0.443435197,0.112170627,1.079298979,-0.815593047,0.262091345,0
0.349641078,-1.137638245,-0.322603183,-0.326924374,-0.786858813,0.756816751,-0.04971405,-0.090444864,-0.431765156,0.168725614,-0.475042225,0.293614962,0.908801026,-0.544043538,-0.18936096,1.134719391,-0.126706347,1.736739181,0
-0.210537282,-0.391331094,-0.374268835,0.117618684,-0.411664484,1.294201426,-0.250211256,-0.985968169,0.544438563,0.51263823,-0.340532864,-0.153070127,-0.09834399,-0.071771099,0.390026888,0.638852548,-0.421409235,0.114626561,0
0.101070885,-0.281580042,0.187800805,-0.549195903,0.064182186,-0.855337275,-1.481728254,0.681046904,-0.020494145,0.481373447,-0.033082897,-0.310013537,-1.19159148,-0.05030417,1.684606885,0.355916761,-1.405372812,-0.049223199,0
-0.763552236,0.103646149,-0.470031285,-0.326924374,-0.349001548,-0.3179526,-1.725596773,1.576570209,0.745016576,0.856550846,-0.37896411,0.245324682,-0.150051642,1.345046217,2.086758609,-0.2432904,-1.635749688,-0.229457934,0
0.534456957,1.142988609,-0.701374937,0.339890213,-1.001479368,0.219432076,-0.065692954,-0.930583016,1.204710391,0.856550846,0.966129495,0.015945853,-0.66274224,0.464902126,-0.191662728,0.143819094,-0.231049121,0.294861297,0
0.629730258,0.680936681,0.548144047,-0.104652845,-1.45421908,1.294201426,0.509928058,-0.650536965,0.419400124,0.137460831,0.389660807,0.233252112,-0.13597054,0.701038346,0.009248722,-0.742074107,0.393511568,0.622560816,0
-0.460540156,-0.190486669,-0.633913417,0.339890213,-0.298087912,0.756816751,-1.122963802,-0.780029011,0.163727721,0.762756497,0.639463905,0.136671553,0.926113855,0.16436512,0.778696829,1.007210774,-1.091596513,0.720870672,0
1.819572018,0.595330861,-0.592778343,-0.549195903,-0.377591512,-0.3179526,0.632432993,0.703669008,-0.415624221,0.012401697,-0.436610979,0.692009772,-2.747668618,0.636637559,-0.312012303,0.885535885,-0.042932938,0.622560816,0
-0.269993553,-0.138903675,-0.008989385,-0.326924374,-1.21100856,-0.3179526,-0.12123867,0.432203755,-0.950211973,0.293784747,0.332013938,0.015945853,0.389185295,0.421968268,0.334126812,0.403419971,0.210257234,0.7700256,0
-0.52286179,1.279079913,0.110795948,-0.549195903,0.342248964,-0.3179526,-2.091970226,1.576570209,0.871776715,0.481373447,-0.148376635,0.015945853,-1.461902462,1.087443068,2.280107108,-0.488723652,-2.075934078,-0.049223199,0
-0.085894015,3.422517953,-0.384799413,-0.549195903,-1.485550548,-0.3179526,1.053210812,-0.429776429,1.264324243,0.762756497,1.446520069,1.63367023,-0.162978555,1.409447004,0.052653487,0.233825177,0.030368796,-0.098378127,0
0.053076064,0.108036192,0.030500286,-0.549195903,-0.385032736,0.219432076,-1.075407539,-0.725423932,0.056551916,0.043666481,-0.398179733,0.607501782,-1.185358861,0.16436512,0.075013518,0.930955621,-1.215012697,0.344016224,0
1.300941414,0.623866135,0.598493376,-0.326924374,-0.016496344,0.756816751,-0.640933516,-0.217596692,0.359786273,0.856550846,-0.24445475,0.583356642,-1.546619908,-0.264973461,-0.942367867,-0.218705405,-0.73368958,-0.196687982,0
0.381160065,-0.389136073,-0.016887319,-0.326924374,-1.422495969,0.219432076,-0.814038315,0.151377632,-0.286496745,0.637697363,-0.033082897,1.42843654,-0.670359885,-0.071771099,-0.835171251,1.764345274,-0.386254322,1.359884734,0
-0.626731179,0.798370307,-0.708614709,-0.104652845,-0.212318019,0.219432076,-0.190861039,-0.648196748,0.127572028,-0.362775702,-0.917001553,1.211130281,0.428427709,0.786906062,0.93587469,0.768444639,-0.100901145,0.393171152,0
2.346082369,-1.137638245,-0.03432859,-0.104652845,0.188724771,0.219432076,-0.289397617,3.373857399,1.209229853,0.70022693,1.619460675,-0.551464936,-0.055869848,0.400501339,-2.490799975,1.513078293,-0.737429464,0.704485696,0
0.955665238,2.73767139,-0.423960003,-0.549195903,-1.391556144,-0.3179526,1.322189038,1.902640541,1.199760505,-0.050127869,0.908482626,-0.322086107,-0.327565856,1.087443068,-0.399808305,-1.136684107,0.410715036,0.475096032,0
0.543769385,-0.433036493,-0.653000091,0.562161742,-0.478635497,0.219432076,0.024093271,-0.789389882,0.27822075,-0.362775702,-0.167592258,0.281542392,-1.120262621,0.658104488,0.351225658,1.297647068,-0.022363574,1.048570191,0
0.093907479,0.687521744,-0.55690856,-0.549195903,0.196557638,-0.3179526,0.538842266,0.009404425,1.178669684,-0.425305269,-1.013079667,0.052163563,-0.166902796,0.057030475,1.523483136,0.447172928,0.318713881,-0.213072958,0
0.065253854,-0.062077939,-0.314705249,0.339890213,-0.808399197,0.756816751,-0.878714834,0.323773669,1.024147137,-0.300246136,-1.051510913,0.848953181,-0.774236864,0.722505275,1.423520647,0.673854913,-1.062799404,0.983030287,0
-0.39535316,2.475366377,0.44876171,-0.326924374,-0.868320629,0.219432076,-1.118778851,0.681046904,0.32104803,0.98160998,0.946913872,0.873098321,0.218596213,2.096388733,1.423520647,-0.305794623,-1.108425993,-1.09786166,0
-0.057240391,0.024625392,-0.41639115,0.562161742,-0.061926973,-0.3179526,0.548353519,-0.82839351,0.636119072,-0.175187002,-0.24445475,1.078332011,-0.825021165,0.357567481,0.46960229,-0.09911399,0.12498787,-0.196687982,0
0.924146251,1.094698146,-0.763900248,0.784433271,-0.428113504,1.831586102,-0.215590296,-0.845555107,0.17233622,-0.769217885,0.255151447,0.341905242,0.030001787,0.658104488,-0.343579405,0.162570361,-0.232919063,0.966645311,0
0.677008739,3.001073914,-0.519393373,-0.326924374,-0.614927382,-0.855337275,0.01952787,0.023445731,0.326428341,0.41884388,1.484951315,-0.479029516,0.239140771,0.808372991,0.291379695,-0.249540822,-0.378026577,0.147396513,0
-0.78002807,2.106602843,-0.522355098,-0.549195903,-0.032553722,-0.3179526,0.299539149,0.410361723,1.476738941,0.074931264,-0.05229852,1.078332011,-0.668282346,-0.200572674,0.50018292,1.007210774,0.11302024,0.753640624,0
-0.49993889,-0.667903744,-0.580602362,0.117618684,0.375147005,0.756816751,-0.579681049,-0.357229681,0.084959961,0.668962147,-0.263670373,1.39221883,-1.413888214,-0.114704957,0.525502366,0.579265188,-0.567264725,-0.131148078,0
0.404799305,-0.704121591,0.830495189,-0.549195903,0.08807243,-0.855337275,1.680953489,0.323773669,-1.577341082,0.074931264,-0.24445475,-1.106803155,1.289914118,0.035563546,-0.488590779,-0.089530009,0.94065665,-1.409176204,0
0.919131866,1.5490675,-0.648722043,0.562161742,-0.976414194,0.219432076,0.178175565,-0.847115252,0.333099928,0.387579097,0.005348348,0.571284072,-0.719528322,0.464902126,0.318672085,0.194655863,-0.244512705,0.278476321,0
-0.093057421,-0.49010704,-0.669125039,-0.549195903,-0.743778044,-0.855337275,-0.685826629,1.275462198,0.676363802,0.199990397,-0.647982831,-0.225505547,-0.425210216,-0.007370312,1.048003666,-0.054527643,-0.69292484,0.884720431,0
-0.191196085,0.27485779,0.045637993,-0.104652845,0.138986065,1.294201426,-0.413804802,-0.847115252,0.219467749,1.07540433,0.812404512,0.209106972,0.103639023,0.228765907,-0.270909306,1.29348012,-0.402335825,-0.032838223,0
-0.598077554,1.479924338,0.61198568,-0.104652845,0.025409494,0.219432076,-0.945293602,-0.015557897,1.004347591,0.637697363,0.197504578,0.836880611,-0.798243988,0.550769843,0.249290226,-0.47122247,-1.071401138,-0.196687982,0
